fips,county,state,country,population
18061,Harrison,Indiana,US,40515
18063,Hendricks,Indiana,US,170311
18065,Henry,Indiana,US,47972
18067,Howard,Indiana,US,82544
18069,Huntington,Indiana,US,36520
18071,Jackson,Indiana,US,44231
18073,Jasper,Indiana,US,33562
18075,Jay,Indiana,US,20436
18077,Jefferson,Indiana,US,32308
18079,Jennings,Indiana,US,27735
18081,Johnson,Indiana,US,158167
18083,Knox,Indiana,US,36594
18085,Kosciusko,Indiana,US,79456
18087,LaGrange,Indiana,US,39614
18089,Lake,Indiana,US,485493
18091,LaPorte,Indiana,US,109888
18093,Lawrence,Indiana,US,45370
18095,Madison,Indiana,US,129569
18097,Marion,Indiana,US,964582
18099,Marshall,Indiana,US,46258
18101,Martin,Indiana,US,10255
18103,Miami,Indiana,US,35516
18105,Monroe,Indiana,US,148431
18107,Montgomery,Indiana,US,38338
18109,Morgan,Indiana,US,70489
18111,Newton,Indiana,US,13984
18113,Noble,Indiana,US,47744
18115,Ohio,Indiana,US,5875
18117,Orange,Indiana,US,19646
18119,Owen,Indiana,US,20799
18121,Parke,Indiana,US,16937
18123,Perry,Indiana,US,19169
18125,Pike,Indiana,US,12389
18127,Porter,Indiana,US,170389
18129,Posey,Indiana,US,25427
18131,Pulaski,Indiana,US,12353
18133,Putnam,Indiana,US,37576
18135,Randolph,Indiana,US,24665
18137,Ripley,Indiana,US,28324
18139,Rush,Indiana,US,16581
18141,St. Joseph,Indiana,US,271826
18143,Scott,Indiana,US,23873
18145,Shelby,Indiana,US,44729
18147,Spencer,Indiana,US,20277
18149,Starke,Indiana,US,22995
18151,Steuben,Indiana,US,34594
18153,Sullivan,Indiana,US,20669
18155,Switzerland,Indiana,US,10751
18157,Tippecanoe,Indiana,US,195732
18159,Tipton,Indiana,US,15148
18161,Union,Indiana,US,7054
18163,Vanderburgh,Indiana,US,181451
18165,Vermillion,Indiana,US,15498
18167,Vigo,Indiana,US,107038
18169,Wabash,Indiana,US,30996
18171,Warren,Indiana,US,8265
18173,Warrick,Indiana,US,62998
18175,Washington,Indiana,US,28036
18177,Wayne,Indiana,US,65884
18179,Wells,Indiana,US,28296
18181,White,Indiana,US,24102
18183,Whitley,Indiana,US,33964
19001,Adair,Iowa,US,7152
19003,Adams,Iowa,US,3602
19005,Allamakee,Iowa,US,13687
19007,Appanoose,Iowa,US,12426
19009,Audubon,Iowa,US,5496
19011,Benton,Iowa,US,25645
19013,Black Hawk,Iowa,US,131228
19015,Boone,Iowa,US,26234
19017,Bremer,Iowa,US,25062
19019,Buchanan,Iowa,US,21175
19021,Buena Vista,Iowa,US,19620
19023,Butler,Iowa,US,14439
19025,Calhoun,Iowa,US,9668
19027,Carroll,Iowa,US,20165
19029,Cass,Iowa,US,12836
19031,Cedar,Iowa,US,18627
19033,Cerro Gordo,Iowa,US,42450
19035,Cherokee,Iowa,US,11235
19037,Chickasaw,Iowa,US,11933
19039,Clarke,Iowa,US,9395
19041,Clay,Iowa,US,16016
19043,Clayton,Iowa,US,17549
19045,Clinton,Iowa,US,46429
19047,Crawford,Iowa,US,16820
19049,Dallas,Iowa,US,93453
19051,Davis,Iowa,US,9000
19053,Decatur,Iowa,US,7870
19055,Delaware,Iowa,US,17011
19057,Des Moines,Iowa,US,38967
19059,Dickinson,Iowa,US,17258
19061,Dubuque,Iowa,US,97311
19063,Emmet,Iowa,US,9208
19065,Fayette,Iowa,US,19650
19067,Floyd,Iowa,US,15642
19069,Franklin,Iowa,US,10070
19071,Fremont,Iowa,US,6960
19073,Greene,Iowa,US,8888
19075,Grundy,Iowa,US,12232
19077,Guthrie,Iowa,US,10689
19079,Hamilton,Iowa,US,14773
19081,Hancock,Iowa,US,10630
19083,Hardin,Iowa,US,16846
19085,Harrison,Iowa,US,14049
19087,Henry,Iowa,US,19954
19089,Howard,Iowa,US,9158
19091,Humboldt,Iowa,US,9558
19093,Ida,Iowa,US,6860
19095,Iowa,Iowa,US,16184
19097,Jackson,Iowa,US,19439
19099,Jasper,Iowa,US,37185
19101,Jefferson,Iowa,US,18295
19103,Johnson,Iowa,US,151140
19105,Jones,Iowa,US,20681
19107,Keokuk,Iowa,US,10246
19109,Kossuth,Iowa,US,14813
19111,Lee,Iowa,US,33657
19113,Linn,Iowa,US,226706
19115,Louisa,Iowa,US,11035
19117,Lucas,Iowa,US,8600
19119,Lyon,Iowa,US,11755
19121,Madison,Iowa,US,16338
19123,Mahaska,Iowa,US,22095
19125,Marion,Iowa,US,33253
19127,Marshall,Iowa,US,39369
19129,Mills,Iowa,US,15109
19131,Mitchell,Iowa,US,10586
19133,Monona,Iowa,US,8615
19135,Monroe,Iowa,US,7707
19137,Montgomery,Iowa,US,9917
19139,Muscatine,Iowa,US,42664
19141,O'Brien,Iowa,US,13753
19143,Osceola,Iowa,US,5958
19145,Page,Iowa,US,15107
19147,Palo Alto,Iowa,US,8886
19149,Plymouth,Iowa,US,25177
19151,Pocahontas,Iowa,US,6619
19153,Polk,Iowa,US,490161
19155,Pottawattamie,Iowa,US,93206
19157,Poweshiek,Iowa,US,18504
19159,Ringgold,Iowa,US,4894
19161,Sac,Iowa,US,9721
19163,Scott,Iowa,US,172943
19165,Shelby,Iowa,US,11454
19167,Sioux,Iowa,US,34855
19169,Story,Iowa,US,97117
19171,Tama,Iowa,US,16854
19173,Taylor,Iowa,US,6121
19175,Union,Iowa,US,12241
19177,Van Buren,Iowa,US,7044
19179,Wapello,Iowa,US,34969
19181,Warren,Iowa,US,51466
19183,Washington,Iowa,US,21965
19185,Wayne,Iowa,US,6441
19187,Webster,Iowa,US,35904
19189,Winnebago,Iowa,US,10354
19191,Winneshiek,Iowa,US,19991
19193,Woodbury,Iowa,US,103107
19195,Worth,Iowa,US,7381
19197,Wright,Iowa,US,12562
20001,Allen,Kansas,US,12369
20003,Anderson,Kansas,US,7858
20005,Atchison,Kansas,US,16073
20007,Barber,Kansas,US,4427
20009,Barton,Kansas,US,25779
20011,Bourbon,Kansas,US,14534
20013,Brown,Kansas,US,9564
20015,Butler,Kansas,US,66911
20017,Chase,Kansas,US,2648
20019,Chautauqua,Kansas,US,3250
20021,Cherokee,Kansas,US,19939
20023,Cheyenne,Kansas,US,2657
20025,Clark,Kansas,US,1994
20027,Clay,Kansas,US,8002
20029,Cloud,Kansas,US,8786
20031,Coffey,Kansas,US,8179
20033,Comanche,Kansas,US,1700
20035,Cowley,Kansas,US,34908
20037,Crawford,Kansas,US,38818
20039,Decatur,Kansas,US,2827
20041,Dickinson,Kansas,US,18466
20043,Doniphan,Kansas,US,7600
20045,Douglas,Kansas,US,122259
20047,Edwards,Kansas,US,2798
20049,Elk,Kansas,US,2530
20051,Ellis,Kansas,US,28553
20053,Ellsworth,Kansas,US,6102
20055,Finney,Kansas,US,36467
20057,Ford,Kansas,US,33619
20059,Franklin,Kansas,US,25544
20061,Geary,Kansas,US,31670
20063,Gove,Kansas,US,2636
20065,Graham,Kansas,US,2482
20067,Grant,Kansas,US,7150
20069,Gray,Kansas,US,5988
20071,Greeley,Kansas,US,1232
20073,Greenwood,Kansas,US,5982
20075,Hamilton,Kansas,US,2539
20077,Harper,Kansas,US,5436
20079,Harvey,Kansas,US,34429
20081,Haskell,Kansas,US,3968
20083,Hodgeman,Kansas,US,1794
20085,Jackson,Kansas,US,13171
20087,Jefferson,Kansas,US,19043
20089,Jewell,Kansas,US,2879
20091,Johnson,Kansas,US,602401
20093,Kearny,Kansas,US,3838
20095,Kingman,Kansas,US,7152
20097,Kiowa,Kansas,US,2475
20099,Labette,Kansas,US,19618
20101,Lane,Kansas,US,1535
20103,Leavenworth,Kansas,US,81758
20105,Lincoln,Kansas,US,2962
20107,Linn,Kansas,US,9703
20109,Logan,Kansas,US,2794
20111,Lyon,Kansas,US,33195
20113,McPherson,Kansas,US,28542
20115,Marion,Kansas,US,11884
20117,Marshall,Kansas,US,9707
20119,Meade,Kansas,US,4033
20121,Miami,Kansas,US,34237
20123,Mitchell,Kansas,US,5979
20125,Montgomery,Kansas,US,31829
20127,Morris,Kansas,US,5620
20129,Morton,Kansas,US,2587
20131,Nemaha,Kansas,US,10231
20133,Neosho,Kansas,US,16007
20135,Ness,Kansas,US,2750
20137,Norton,Kansas,US,5361
20139,Osage,Kansas,US,15949
20141,Osborne,Kansas,US,3421
20143,Ottawa,Kansas,US,5704
20145,Pawnee,Kansas,US,6414
20147,Phillips,Kansas,US,5234
20149,Pottawatomie,Kansas,US,24383
20151,Pratt,Kansas,US,9164
20153,Rawlins,Kansas,US,2530
20155,Reno,Kansas,US,61998
20157,Republic,Kansas,US,4636
20159,Rice,Kansas,US,9537
20161,Riley,Kansas,US,74232
20163,Rooks,Kansas,US,4920
20165,Rush,Kansas,US,3036
20167,Russell,Kansas,US,6856
20169,Saline,Kansas,US,54224
20171,Scott,Kansas,US,4823
20173,Sedgwick,Kansas,US,516042
20175,Seward,Kansas,US,21428
20177,Shawnee,Kansas,US,176875
20179,Sheridan,Kansas,US,2521
20181,Sherman,Kansas,US,5917
20183,Smith,Kansas,US,3583
20185,Stafford,Kansas,US,4156
20187,Stanton,Kansas,US,2006
20189,Stevens,Kansas,US,5485
20191,Sumner,Kansas,US,22836
20193,Thomas,Kansas,US,7777
20195,Trego,Kansas,US,2803
20197,Wabaunsee,Kansas,US,6931
20199,Wallace,Kansas,US,1518
20201,Washington,Kansas,US,5406
20203,Wichita,Kansas,US,2119
20205,Wilson,Kansas,US,8525
20207,Woodson,Kansas,US,3138
20209,Wyandotte,Kansas,US,165429
21001,Adair,Kentucky,US,19202
21003,Allen,Kentucky,US,21315
21005,Anderson,Kentucky,US,22747
21007,Ballard,Kentucky,US,7888
21009,Barren,Kentucky,US,44249
21011,Bath,Kentucky,US,12500
21013,Bell,Kentucky,US,26032
21015,Boone,Kentucky,US,133581
21017,Bourbon,Kentucky,US,19788
21019,Boyd,Kentucky,US,46718
21021,Boyle,Kentucky,US,30060
21023,Bracken,Kentucky,US,8303
21025,Breathitt,Kentucky,US,12630
21027,Breckinridge,Kentucky,US,20477
21029,Bullitt,Kentucky,US,81676
21031,Butler,Kentucky,US,12879
21033,Caldwell,Kentucky,US,12747
21035,Calloway,Kentucky,US,39001
21037,Campbell,Kentucky,US,93584
21039,Carlisle,Kentucky,US,4760
21041,Carroll,Kentucky,US,10631
21043,Carter,Kentucky,US,26797
21045,Casey,Kentucky,US,16159
21047,Christian,Kentucky,US,70461
21049,Clark,Kentucky,US,36263
21051,Clay,Kentucky,US,19901
21053,Clinton,Kentucky,US,10218
21055,Crittenden,Kentucky,US,8806
21057,Cumberland,Kentucky,US,6614
21059,Daviess,Kentucky,US,101511
21061,Edmonson,Kentucky,US,12150
21063,Elliott,Kentucky,US,7517
21065,Estill,Kentucky,US,14106
21067,Fayette,Kentucky,US,323152
21069,Fleming,Kentucky,US,14581
21071,Floyd,Kentucky,US,35589
21073,Franklin,Kentucky,US,50991
21075,Fulton,Kentucky,US,5969
21077,Gallatin,Kentucky,US,8869
21079,Garrard,Kentucky,US,17666
21081,Grant,Kentucky,US,25069
21083,Graves,Kentucky,US,37266
21085,Grayson,Kentucky,US,26427
21087,Green,Kentucky,US,10941
21089,Greenup,Kentucky,US,35098
21091,Hancock,Kentucky,US,8722
21093,Hardin,Kentucky,US,110958
21095,Harlan,Kentucky,US,26010
21097,Harrison,Kentucky,US,18886
21099,Hart,Kentucky,US,19035
21101,Henderson,Kentucky,US,45210
21103,Henry,Kentucky,US,16126
21105,Hickman,Kentucky,US,4380
21107,Hopkins,Kentucky,US,44686
21109,Jackson,Kentucky,US,13329
21111,Jefferson,Kentucky,US,766757
21113,Jessamine,Kentucky,US,54115
21115,Johnson,Kentucky,US,22188
21117,Kenton,Kentucky,US,166998
21119,Knott,Kentucky,US,14806
21121,Knox,Kentucky,US,31145
21123,Larue,Kentucky,US,14398
21125,Laurel,Kentucky,US,60813
21127,Lawrence,Kentucky,US,15317
21129,Lee,Kentucky,US,7403
21131,Leslie,Kentucky,US,9877
21133,Letcher,Kentucky,US,21553
21135,Lewis,Kentucky,US,13275
21137,Lincoln,Kentucky,US,24549
21139,Livingston,Kentucky,US,9194
21141,Logan,Kentucky,US,27102
21143,Lyon,Kentucky,US,8210
21145,McCracken,Kentucky,US,65418
21147,McCreary,Kentucky,US,17231
21149,McLean,Kentucky,US,9207
21151,Madison,Kentucky,US,92987
21153,Magoffin,Kentucky,US,12161
21155,Marion,Kentucky,US,19273
21157,Marshall,Kentucky,US,31100
21159,Martin,Kentucky,US,11195
21161,Mason,Kentucky,US,17070
21163,Meade,Kentucky,US,28572
21165,Menifee,Kentucky,US,6489
21167,Mercer,Kentucky,US,21933
21169,Metcalfe,Kentucky,US,10071
21171,Monroe,Kentucky,US,10650
21173,Montgomery,Kentucky,US,28157
21175,Morgan,Kentucky,US,13309
21177,Muhlenberg,Kentucky,US,30622
21179,Nelson,Kentucky,US,46233
21181,Nicholas,Kentucky,US,7269
21183,Ohio,Kentucky,US,23994
21185,Oldham,Kentucky,US,66799
21187,Owen,Kentucky,US,10901
21189,Owsley,Kentucky,US,4415
21191,Pendleton,Kentucky,US,14590
21193,Perry,Kentucky,US,25758
21195,Pike,Kentucky,US,57876
21197,Powell,Kentucky,US,12359
21199,Pulaski,Kentucky,US,64979
21201,Robertson,Kentucky,US,2108
21203,Rockcastle,Kentucky,US,16695
21205,Rowan,Kentucky,US,24460
21207,Russell,Kentucky,US,17923
21209,Scott,Kentucky,US,57004
21211,Shelby,Kentucky,US,49024
21213,Simpson,Kentucky,US,18572
21215,Spencer,Kentucky,US,19351
21217,Taylor,Kentucky,US,25769
21219,Todd,Kentucky,US,12294
21221,Trigg,Kentucky,US,14651
21223,Trimble,Kentucky,US,8471
21225,Union,Kentucky,US,14381
21227,Warren,Kentucky,US,132896
21229,Washington,Kentucky,US,12095
21231,Wayne,Kentucky,US,20333
21233,Webster,Kentucky,US,12942
21235,Whitley,Kentucky,US,36264
21237,Wolfe,Kentucky,US,7157
21239,Woodford,Kentucky,US,26734
22001,Acadia,Louisiana,US,62045
22003,Allen,Louisiana,US,25627
22005,Ascension,Louisiana,US,126604
22007,Assumption,Louisiana,US,21891
22009,Avoyelles,Louisiana,US,40144
22011,Beauregard,Louisiana,US,37497
22013,Bienville,Louisiana,US,13241
22015,Bossier,Louisiana,US,127039
22017,Caddo,Louisiana,US,240204
22019,Calcasieu,Louisiana,US,203436
22021,Caldwell,Louisiana,US,9918
22023,Cameron,Louisiana,US,6973
22025,Catahoula,Louisiana,US,9494
22027,Claiborne,Louisiana,US,15670
22029,Concordia,Louisiana,US,19259
22031,De Soto,Louisiana,US,27463
22033,East Baton Rouge,Louisiana,US,440059
22035,East Carroll,Louisiana,US,6861
22037,East Feliciana,Louisiana,US,19135
22039,Evangeline,Louisiana,US,33395
22041,Franklin,Louisiana,US,20015
22043,Grant,Louisiana,US,22389
22045,Iberia,Louisiana,US,69830
22047,Iberville,Louisiana,US,32511
22049,Jackson,Louisiana,US,15744
22051,Jefferson,Louisiana,US,432493
22053,Jefferson Davis,Louisiana,US,31368
22055,Lafayette,Louisiana,US,244390
22057,Lafourche,Louisiana,US,97614
22059,LaSalle,Louisiana,US,14892
22061,Lincoln,Louisiana,US,46742
22063,Livingston,Louisiana,US,140789
22065,Madison,Louisiana,US,10951
22067,Morehouse,Louisiana,US,24874
22069,Natchitoches,Louisiana,US,38158
22071,Orleans,Louisiana,US,390144
22073,Ouachita,Louisiana,US,153279
22075,Plaquemines,Louisiana,US,23197
22077,Pointe Coupee,Louisiana,US,21730
22079,Rapides,Louisiana,US,129648
22081,Red River,Louisiana,US,8442
22083,Richland,Louisiana,US,20122
22085,Sabine,Louisiana,US,23884
22087,St. Bernard,Louisiana,US,47244
22089,St. Charles,Louisiana,US,53100
22091,St. Helena,Louisiana,US,10132
22093,St. James,Louisiana,US,21096
22095,St. John the Baptist,Louisiana,US,42837
22097,St. Landry,Louisiana,US,82124
22099,St. Martin,Louisiana,US,53431
22101,St. Mary,Louisiana,US,49348
22103,St. Tammany,Louisiana,US,260419
22105,Tangipahoa,Louisiana,US,134758
22107,Tensas,Louisiana,US,4334
22109,Terrebonne,Louisiana,US,110461
22111,Union,Louisiana,US,22108
22113,Vermilion,Louisiana,US,59511
22115,Vernon,Louisiana,US,47429
22117,Washington,Louisiana,US,46194
22119,Webster,Louisiana,US,38340
22121,West Baton Rouge,Louisiana,US,26465
22123,West Carroll,Louisiana,US,10830
22125,West Feliciana,Louisiana,US,15568
22127,Winn,Louisiana,US,13904
23001,Androscoggin,Maine,US,108277
23003,Aroostook,Maine,US,67055
23005,Cumberland,Maine,US,295003
23007,Franklin,Maine,US,30199
23009,Hancock,Maine,US,54987
23011,Kennebec,Maine,US,122302
23013,Knox,Maine,US,39772
23015,Lincoln,Maine,US,34634
23017,Oxford,Maine,US,57975
23019,Penobscot,Maine,US,152148
23021,Piscataquis,Maine,US,16785
23023,Sagadahoc,Maine,US,35856
23025,Somerset,Maine,US,50484
23027,Waldo,Maine,US,39715
23029,Washington,Maine,US,31379
23031,York,Maine,US,207641
24001,Allegany,Maryland,US,70416
24003,Anne Arundel,Maryland,US,579234
24005,Baltimore,Maryland,US,827370
24009,Calvert,Maryland,US,92525
24011,Caroline,Maryland,US,33406
24013,Carroll,Maryland,US,168447
24015,Cecil,Maryland,US,102855
24017,Charles,Maryland,US,163257
24019,Dorchester,Maryland,US,31929
24021,Frederick,Maryland,US,259547
24023,Garrett,Maryland,US,29014
24025,Harford,Maryland,US,255441
24027,Howard,Maryland,US,325690
24029,Kent,Maryland,US,19422
24031,Montgomery,Maryland,US,1050688
24033,Prince George's,Maryland,US,909327
24035,Queen Anne's,Maryland,US,50381
24037,St. Mary's,Maryland,US,113510
24039,Somerset,Maryland,US,25616
24041,Talbot,Maryland,US,37181
24043,Washington,Maryland,US,151049
24045,Wicomico,Maryland,US,103609
24047,Worcester,Maryland,US,52276
24510,Baltimore City,Maryland,US,593490
25001,Barnstable,Massachusetts,US,212990
25003,Berkshire,Massachusetts,US,124944
25005,Bristol,Massachusetts,US,565217
25007,Dukes,Massachusetts,US,17332
25009,Essex,Massachusetts,US,789034
25011,Franklin,Massachusetts,US,70180
25013,Hampden,Massachusetts,US,466372
25015,Hampshire,Massachusetts,US,160830
25017,Middlesex,Massachusetts,US,1611699
25019,Nantucket,Massachusetts,US,11399
25021,Norfolk,Massachusetts,US,706775
25023,Plymouth,Massachusetts,US,521202
25025,Suffolk,Massachusetts,US,803907
25027,Worcester,Massachusetts,US,830622
26001,Alcona,Michigan,US,10405
26003,Alger,Michigan,US,9108
26005,Allegan,Michigan,US,118081
26007,Alpena,Michigan,US,28405
26009,Antrim,Michigan,US,23324
26011,Arenac,Michigan,US,14883
26013,Baraga,Michigan,US,8209
26015,Barry,Michigan,US,61550
26017,Bay,Michigan,US,103126
26019,Benzie,Michigan,US,17766
26021,Berrien,Michigan,US,153401
26023,Branch,Michigan,US,43517
26025,Calhoun,Michigan,US,134159
26027,Cass,Michigan,US,51787
26029,Charlevoix,Michigan,US,26143
26031,Cheboygan,Michigan,US,25276
26033,Chippewa,Michigan,US,37349
26035,Clare,Michigan,US,30950
26037,Clinton,Michigan,US,79595
26039,Crawford,Michigan,US,14029
26041,Delta,Michigan,US,35784
26043,Dickinson,Michigan,US,25239
26045,Eaton,Michigan,US,110268
26047,Emmet,Michigan,US,33415
26049,Genesee,Michigan,US,405813
26051,Gladwin,Michigan,US,25449
26053,Gogebic,Michigan,US,13975
26055,Grand Traverse,Michigan,US,93088
26057,Gratiot,Michigan,US,40711
26059,Hillsdale,Michigan,US,45605
26061,Houghton,Michigan,US,35684
26063,Huron,Michigan,US,30981
26065,Ingham,Michigan,US,292406
26067,Ionia,Michigan,US,64697
26069,Iosco,Michigan,US,25127
26071,Iron,Michigan,US,11066
26073,Isabella,Michigan,US,69872
26075,Jackson,Michigan,US,158510
26077,Kalamazoo,Michigan,US,265066
26079,Kalkaska,Michigan,US,18038
26081,Kent,Michigan,US,656955
26083,Keweenaw,Michigan,US,2116
26085,Lake,Michigan,US,11853
26087,Lapeer,Michigan,US,87607
26089,Leelanau,Michigan,US,21761
26091,Lenawee,Michigan,US,98451
26093,Livingston,Michigan,US,191995
26095,Luce,Michigan,US,6229
26097,Mackinac,Michigan,US,10799
26099,Macomb,Michigan,US,873972
26101,Manistee,Michigan,US,24558
26103,Marquette,Michigan,US,66699
26105,Mason,Michigan,US,29144
26107,Mecosta,Michigan,US,43453
26109,Menominee,Michigan,US,22780
26111,Midland,Michigan,US,83156
26113,Missaukee,Michigan,US,15118
26115,Monroe,Michigan,US,150500
26117,Montcalm,Michigan,US,63888
26119,Montmorency,Michigan,US,9328
26121,Muskegon,Michigan,US,173566
26123,Newaygo,Michigan,US,48980
26125,Oakland,Michigan,US,1257584
26127,Oceana,Michigan,US,26467
26129,Ogemaw,Michigan,US,20997
26131,Ontonagon,Michigan,US,5720
26133,Osceola,Michigan,US,23460
26135,Oscoda,Michigan,US,8241
26137,Otsego,Michigan,US,24668
26139,Ottawa,Michigan,US,291830
26141,Presque Isle,Michigan,US,12592
26143,Roscommon,Michigan,US,24019
26145,Saginaw,Michigan,US,190539
26147,St. Clair,Michigan,US,159128
26149,St. Joseph,Michigan,US,60964
26151,Sanilac,Michigan,US,41170
26153,Schoolcraft,Michigan,US,8094
26155,Shiawassee,Michigan,US,68122
26157,Tuscola,Michigan,US,52245
26159,Van Buren,Michigan,US,75677
26161,Washtenaw,Michigan,US,367601
26163,Wayne,Michigan,US,1749343
26165,Wexford,Michigan,US,33631
27001,Aitkin,Minnesota,US,15886
27003,Anoka,Minnesota,US,356921
27005,Becker,Minnesota,US,34423
27007,Beltrami,Minnesota,US,47188
27009,Benton,Minnesota,US,40889
27011,Big Stone,Minnesota,US,4991
27013,Blue Earth,Minnesota,US,67653
27015,Brown,Minnesota,US,25008
27017,Carlton,Minnesota,US,35871
27019,Carver,Minnesota,US,105089
27021,Cass,Minnesota,US,29779
27023,Chippewa,Minnesota,US,11800
27025,Chisago,Minnesota,US,56579
27027,Clay,Minnesota,US,64222
27029,Clearwater,Minnesota,US,8818
27031,Cook,Minnesota,US,5463
27033,Cottonwood,Minnesota,US,11196
27035,Crow Wing,Minnesota,US,65055
27037,Dakota,Minnesota,US,429021
27039,Dodge,Minnesota,US,20934
27041,Douglas,Minnesota,US,38141
27043,Faribault,Minnesota,US,13653
27045,Fillmore,Minnesota,US,21067
27047,Freeborn,Minnesota,US,30281
27049,Goodhue,Minnesota,US,46340
27051,Grant,Minnesota,US,5972
27053,Hennepin,Minnesota,US,1265843
27055,Houston,Minnesota,US,18600
27057,Hubbard,Minnesota,US,21491
27059,Isanti,Minnesota,US,40596
27061,Itasca,Minnesota,US,45130
27063,Jackson,Minnesota,US,9846
27065,Kanabec,Minnesota,US,16337
27067,Kandiyohi,Minnesota,US,43199
27069,Kittson,Minnesota,US,4298
27071,Koochiching,Minnesota,US,12229
27073,Lac qui Parle,Minnesota,US,6623
27075,Lake,Minnesota,US,10641
27077,Lake of the Woods,Minnesota,US,3740
27079,Le Sueur,Minnesota,US,28887
27081,Lincoln,Minnesota,US,5639
27083,Lyon,Minnesota,US,25474
27085,McLeod,Minnesota,US,35893
27087,Mahnomen,Minnesota,US,5527
27089,Marshall,Minnesota,US,9336
27091,Martin,Minnesota,US,19683
27093,Meeker,Minnesota,US,23222
27095,Mille Lacs,Minnesota,US,26277
27097,Morrison,Minnesota,US,33386
27099,Mower,Minnesota,US,40062
27101,Murray,Minnesota,US,8194
27103,Nicollet,Minnesota,US,34274
27105,Nobles,Minnesota,US,21629
27107,Norman,Minnesota,US,6375
27109,Olmsted,Minnesota,US,158293
27111,Otter Tail,Minnesota,US,58746
27113,Pennington,Minnesota,US,14119
27115,Pine,Minnesota,US,29579
27117,Pipestone,Minnesota,US,9126
27119,Polk,Minnesota,US,31364
27121,Pope,Minnesota,US,11249
27123,Ramsey,Minnesota,US,550321
27125,Red Lake,Minnesota,US,4055
27127,Redwood,Minnesota,US,15170
27129,Renville,Minnesota,US,14548
27131,Rice,Minnesota,US,66972
27133,Rock,Minnesota,US,9315
27135,Roseau,Minnesota,US,15165
27137,St. Louis,Minnesota,US,199070
27139,Scott,Minnesota,US,149013
27141,Sherburne,Minnesota,US,97238
27143,Sibley,Minnesota,US,14865
27145,Stearns,Minnesota,US,161075
27147,Steele,Minnesota,US,36649
27149,Stevens,Minnesota,US,9805
27151,Swift,Minnesota,US,9266
27153,Todd,Minnesota,US,24664
27155,Traverse,Minnesota,US,3259
27157,Wabasha,Minnesota,US,21627
27159,Wadena,Minnesota,US,13682
27161,Waseca,Minnesota,US,18612
27163,Washington,Minnesota,US,262440
27165,Watonwan,Minnesota,US,10897
27167,Wilkin,Minnesota,US,6207
27169,Winona,Minnesota,US,50484
27171,Wright,Minnesota,US,138377
27173,Yellow Medicine,Minnesota,US,9709
28001,Adams,Mississippi,US,30693
28003,Alcorn,Mississippi,US,36953
28005,Amite,Mississippi,US,12297
28007,Attala,Mississippi,US,18174
28009,Benton,Mississippi,US,8259
28011,Bolivar,Mississippi,US,30628
28013,Calhoun,Mississippi,US,14361
28015,Carroll,Mississippi,US,9947
28017,Chickasaw,Mississippi,US,17103
28019,Choctaw,Mississippi,US,8210
28021,Claiborne,Mississippi,US,8988
28023,Clarke,Mississippi,US,15541
28025,Clay,Mississippi,US,19316
28027,Coahoma,Mississippi,US,22124
28029,Copiah,Mississippi,US,28065
28031,Covington,Mississippi,US,18636
28033,DeSoto,Mississippi,US,184945
28035,Forrest,Mississippi,US,74897
28037,Franklin,Mississippi,US,7713
28039,George,Mississippi,US,24500
28041,Greene,Mississippi,US,13586
28043,Grenada,Mississippi,US,20758
28045,Hancock,Mississippi,US,47632
28047,Harrison,Mississippi,US,208080
28049,Hinds,Mississippi,US,231840
28051,Holmes,Mississippi,US,17010
28053,Humphreys,Mississippi,US,8064
28055,Issaquena,Mississippi,US,1327
28057,Itawamba,Mississippi,US,23390
28059,Jackson,Mississippi,US,143617
28061,Jasper,Mississippi,US,16383
28063,Jefferson,Mississippi,US,6990
28065,Jefferson Davis,Mississippi,US,11128
28067,Jones,Mississippi,US,68098
28069,Kemper,Mississippi,US,9742
28071,Lafayette,Mississippi,US,54019
28073,Lamar,Mississippi,US,63343
28075,Lauderdale,Mississippi,US,74125
28077,Lawrence,Mississippi,US,12586
28079,Leake,Mississippi,US,22786
28081,Lee,Mississippi,US,85436
28083,Leflore,Mississippi,US,28183
28085,Lincoln,Mississippi,US,34153
28087,Lowndes,Mississippi,US,58595
28089,Madison,Mississippi,US,106272
28091,Marion,Mississippi,US,24573
28093,Marshall,Mississippi,US,35294
28095,Monroe,Mississippi,US,35252
28097,Montgomery,Mississippi,US,9775
28099,Neshoba,Mississippi,US,29118
28101,Newton,Mississippi,US,21018
28103,Noxubee,Mississippi,US,10417
28105,Oktibbeha,Mississippi,US,49587
28107,Panola,Mississippi,US,34192
28109,Pearl River,Mississippi,US,55535
28111,Perry,Mississippi,US,11973
28113,Pike,Mississippi,US,39288
28115,Pontotoc,Mississippi,US,32174
28117,Prentiss,Mississippi,US,25126
28119,Quitman,Mississippi,US,6792
28121,Rankin,Mississippi,US,155271
28123,Scott,Mississippi,US,28124
28125,Sharkey,Mississippi,US,4321
28127,Simpson,Mississippi,US,26658
28129,Smith,Mississippi,US,15916
28131,Stone,Mississippi,US,18336
28133,Sunflower,Mississippi,US,25110
28135,Tallahatchie,Mississippi,US,13809
28137,Tate,Mississippi,US,28321
28139,Tippah,Mississippi,US,22015
28141,Tishomingo,Mississippi,US,19383
28143,Tunica,Mississippi,US,9632
28145,Union,Mississippi,US,28815
28147,Walthall,Mississippi,US,14286
28149,Warren,Mississippi,US,45381
